OmaTunniste;kunta;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;Vaala;20151204;2015;12;4;510000;7180000;-1.6;-0.4;-4.1;9.3;331.4;5.22
;Vaala;20151205;2015;12;5;510000;7180000;-0.4;1.1;-2.6;5.1;294.7;5.87
;Vaala;20151206;2015;12;6;510000;7180000;0.7;2.7;-0.8;0;213.9;6.12
;Vaala;20151207;2015;12;7;510000;7180000;-0.2;1.4;-2.7;0.1;186.1;5.41
;Vaala;20151208;2015;12;8;510000;7180000;-1;1.8;-4.7;2.7;298.4;4.83
;Vaala;20151209;2015;12;9;510000;7180000;2.4;4.3;-2.3;1.3;108.8;7.2
;Vaala;20151210;2015;12;10;510000;7180000;1.1;3.1;-0.7;8;139.1;6.46
;Vaala;20151211;2015;12;11;510000;7180000;0.1;2.3;-1;0.1;264.1;6.16
;Vaala;20151212;2015;12;12;510000;7180000;-0.3;0.4;-1.1;1.6;154;5.84
;Vaala;20151213;2015;12;13;510000;7180000;-5.2;-0.3;-8.3;0;152.8;3.89
;Vaala;20151214;2015;12;14;510000;7180000;-9.7;-6.7;-12.1;0;206.5;2.55
;Vaala;20151215;2015;12;15;510000;7180000;-10.4;-3.3;-14.8;0.3;91.5;2.38
;Vaala;20151216;2015;12;16;510000;7180000;-12.4;-5.1;-17.5;0.3;150.7;1.95
;Vaala;20151217;2015;12;17;510000;7180000;-11.2;-7.2;-20.5;0.1;177.6;2.18
;Vaala;20151218;2015;12;18;510000;7180000;-2.5;-0.2;-7.2;3.3;96;4.89
;Vaala;20151219;2015;12;19;510000;7180000;0;1.1;-1.7;2.8;131.2;6.11
;Vaala;20151220;2015;12;20;510000;7180000;2;3.5;-0.1;6.5;107.9;7.06
;Vaala;20151221;2015;12;21;510000;7180000;2.9;4.6;1.8;0.3;93.5;7.5
;Vaala;20151222;2015;12;22;510000;7180000;1.1;2.8;-0.7;0.6;140.8;6.59
;Vaala;20151223;2015;12;23;510000;7180000;-2.1;-0.7;-2.5;2.3;164.4;5.11
;Vaala;20151224;2015;12;24;510000;7180000;-1.5;0.3;-3.8;0.1;167.3;5.4
;Vaala;20151225;2015;12;25;510000;7180000;2.5;3.9;-2.5;4;56.5;7
;Vaala;20151226;2015;12;26;510000;7180000;-2.4;2.2;-5;1.4;129.8;4.21
;Vaala;20151227;2015;12;27;510000;7180000;-8.9;-4.3;-12.7;0;224.8;2.6
;Vaala;20151228;2015;12;28;510000;7180000;-9.4;-5.6;-13.3;0;210.4;2.62
;Vaala;20151229;2015;12;29;510000;7180000;-14.7;-8.7;-19.4;0;274.1;1.55
;Vaala;20151230;2015;12;30;510000;7180000;-4.9;-2.5;-10.4;0;280.1;3.92
;Vaala;20151231;2015;12;31;510000;7180000;-2.1;-0.9;-4.2;0;141.8;4.57
;Vaala;20160101;2016;1;1;510000;7180000;-7.5;-2.4;-10.6;0;137.5;2.7
;Vaala;20160102;2016;1;2;510000;7180000;-15.3;-10.6;-20;0;382.9;1.42
;Vaala;20160103;2016;1;3;510000;7180000;-11.4;-7.6;-20.3;0;287.8;1.99
;Vaala;20160104;2016;1;4;510000;7180000;-17;-13.9;-20.7;0.2;339.9;1.16
;Vaala;20160105;2016;1;5;510000;7180000;-17.7;-11.3;-22.3;0;383.3;1.03
;Vaala;20160106;2016;1;6;510000;7180000;-27.9;-22.3;-31.3;0;323;0.36
;Vaala;20160107;2016;1;7;510000;7180000;-30.2;-29.3;-31.8;0;393.8;0.28
;Vaala;20160108;2016;1;8;510000;7180000;-20.5;-14.9;-29.3;0.1;416.3;0.83
;Vaala;20160109;2016;1;9;510000;7180000;-18.9;-15.1;-25.4;0;447.2;0.98
;Vaala;20160110;2016;1;10;510000;7180000;-18.6;-14.5;-23.8;0;481.3;1.02
;Vaala;20160111;2016;1;11;510000;7180000;-17.8;-14.5;-23.8;0;370.1;1.08
;Vaala;20160112;2016;1;12;510000;7180000;-15.4;-13.1;-17.7;0;265.9;1.34
;Vaala;20160113;2016;1;13;510000;7180000;-13.4;-11.6;-18.2;4.1;177.6;1.59
;Vaala;20160114;2016;1;14;510000;7180000;-11.1;-10;-11.8;0.5;405.8;2.14
;Vaala;20160115;2016;1;15;510000;7180000;-18.4;-10.7;-26.8;0.7;640.3;1.04
;Vaala;20160116;2016;1;16;510000;7180000;-17.1;-13.6;-20.6;1;440.6;1.18
;Vaala;20160117;2016;1;17;510000;7180000;-27.6;-20.6;-31.9;0;489.8;0.37
;Vaala;20160118;2016;1;18;510000;7180000;-30.3;-26.7;-33.5;0;514.6;0.27
;Vaala;20160119;2016;1;19;510000;7180000;-27.4;-25.4;-34.6;0;581.2;0.39
;Vaala;20160120;2016;1;20;510000;7180000;-24.2;-21.7;-27.8;0;615;0.55
;Vaala;20160121;2016;1;21;510000;7180000;-29.3;-20.8;-32.2;0;837;0.31
;Vaala;20160122;2016;1;22;510000;7180000;-15.5;-8.1;-33.2;0.1;447.7;1.42
;Vaala;20160123;2016;1;23;510000;7180000;-6.2;-5;-8.1;0;390.8;3.55
;Vaala;20160124;2016;1;24;510000;7180000;-5.6;-5;-6.3;0.3;628.2;3.76
;Vaala;20160125;2016;1;25;510000;7180000;-6.5;-5.5;-7.8;0.4;511.1;3.45
;Vaala;20160126;2016;1;26;510000;7180000;-3.5;-0.1;-7.7;3.3;308.1;4.51
;Vaala;20160127;2016;1;27;510000;7180000;-0.5;0.6;-3.5;0.6;581.4;5.86
;Vaala;20160128;2016;1;28;510000;7180000;-0.5;0.4;-0.7;0.2;610.3;5.86
;Vaala;20160129;2016;1;29;510000;7180000;-5.3;-0.7;-11.5;0.6;979.9;3.87
;Vaala;20160130;2016;1;30;510000;7180000;0.9;1.8;-3.4;0.5;966.8;6.07
;Vaala;20160131;2016;1;31;510000;7180000;-1.1;1.4;-3.2;0.8;1130.6;5.16
;Vaala;20160201;2016;2;1;510000;7180000;-4.8;-1.6;-6.5;0.5;1467.8;3.89
;Vaala;20160202;2016;2;2;510000;7180000;-3.5;-2.5;-6.6;2.3;690.2;4.44
;Vaala;20160203;2016;2;3;510000;7180000;-4.6;-3.7;-6.1;0.3;905.3;4.04
;Vaala;20160204;2016;2;4;510000;7180000;-6.4;-4.8;-8.1;0;777.7;3.48
;Vaala;20160205;2016;2;5;510000;7180000;-9.4;-6;-11.7;0;2201.1;2.58
;Vaala;20160206;2016;2;6;510000;7180000;-5.9;-5.4;-9;2.1;1109.9;3.49
;Vaala;20160207;2016;2;7;510000;7180000;0.6;2.5;-5.6;1.2;764.1;6.26
;Vaala;20160208;2016;2;8;510000;7180000;2.1;2.9;1.7;0.6;518.2;6.73
;Vaala;20160209;2016;2;9;510000;7180000;1.3;2.2;0.5;3.1;555.3;6.46
;Vaala;20160210;2016;2;10;510000;7180000;1.6;2.4;0.9;4.3;1035;6.68
;Vaala;20160211;2016;2;11;510000;7180000;1.1;2.3;0.3;4.7;670;6.52
;Vaala;20160212;2016;2;12;510000;7180000;-0.2;0.5;-0.8;2.2;485.9;6.01
;Vaala;20160213;2016;2;13;510000;7180000;-2;-0.1;-3.4;0.5;1107.9;5.07
;Vaala;20160214;2016;2;14;510000;7180000;-1.3;0.6;-7.4;1.3;1047.5;5.43
;Vaala;20160215;2016;2;15;510000;7180000;-1.7;-0.1;-3.4;0.5;1587.1;5.26
;Vaala;20160216;2016;2;16;510000;7180000;-8.4;-3.4;-10.2;0;3998.4;2.79
;Vaala;20160217;2016;2;17;510000;7180000;-5.3;-1.4;-15.4;0.3;1696.6;3.83
;Vaala;20160218;2016;2;18;510000;7180000;-3.3;-0.1;-6.8;0.6;2411.1;4.19
;Vaala;20160219;2016;2;19;510000;7180000;-0.8;0.2;-2.5;0;886.5;5.44
;Vaala;20160220;2016;2;20;510000;7180000;-1.1;0;-1.6;1.1;1535.3;5.19
;Vaala;20160221;2016;2;21;510000;7180000;-1.5;-0.7;-1.9;1.1;1358.6;4.91
;Vaala;20160222;2016;2;22;510000;7180000;-4.6;-1.3;-5.9;2.4;2238;3.92
;Vaala;20160223;2016;2;23;510000;7180000;-9.4;-5.9;-13.6;0;3460;2.6
;Vaala;20160224;2016;2;24;510000;7180000;-4.5;-2.3;-9.2;0.3;2515.4;3.91
;Vaala;20160225;2016;2;25;510000;7180000;-8.9;-3.1;-15;0;2473.1;2.58
;Vaala;20160226;2016;2;26;510000;7180000;-9.6;-3.6;-22.4;2.5;3277.6;2.5
;Vaala;20160227;2016;2;27;510000;7180000;-7.8;-3.5;-11.7;0;4430.5;2.99
;Vaala;20160228;2016;2;28;510000;7180000;-10.2;-6.1;-15.2;0;4466.4;2.3
;Vaala;20160229;2016;2;29;510000;7180000;-9.1;-5.4;-15.7;0;6214.3;2.62
;Vaala;20160301;2016;3;1;510000;7180000;-3.6;-0.1;-9.9;0;6059.6;4.05
;Vaala;20160302;2016;3;2;510000;7180000;-6;-3.3;-7.7;0;3653.9;3.1
;Vaala;20160303;2016;3;3;510000;7180000;-8.3;-5.5;-12.4;0;6887.3;2.63
;Vaala;20160304;2016;3;4;510000;7180000;-5.6;-4.2;-8.1;0.4;2179.7;3.46
;Vaala;20160305;2016;3;5;510000;7180000;-2.9;-1.8;-4.2;0.3;2577.6;4.55
;Vaala;20160306;2016;3;6;510000;7180000;-1.4;-0.2;-2.7;0;3411.8;5.04
;Vaala;20160307;2016;3;7;510000;7180000;-1.1;0.2;-2.5;1.1;2426;5.19
;Vaala;20160308;2016;3;8;510000;7180000;0.7;2.7;-0.4;0;2483.4;6.04
;Vaala;20160309;2016;3;9;510000;7180000;-0.5;2.8;-2.1;0.6;3687.1;5.71
;Vaala;20160310;2016;3;10;510000;7180000;-1.2;0.8;-4.1;0.1;5080.4;5.38
;Vaala;20160311;2016;3;11;510000;7180000;-2.3;-0.1;-7.3;1.4;4856.8;4.99
;Vaala;20160312;2016;3;12;510000;7180000;-2.3;-0.2;-2.8;0;4107.3;5.04
;Vaala;20160313;2016;3;13;510000;7180000;-3.3;-2.5;-4.8;2.1;7583.4;4.61
;Vaala;20160314;2016;3;14;510000;7180000;-2;2;-6;0;5082.9;4.92
;Vaala;20160315;2016;3;15;510000;7180000;2.4;8.1;-9.6;0;7194.1;5.86
;Vaala;20160316;2016;3;16;510000;7180000;4.6;6.7;2;0.1;9169.4;5.91
;Vaala;20160317;2016;3;17;510000;7180000;-0.8;4.5;-4.2;0;9359.4;3.29
;Vaala;20160318;2016;3;18;510000;7180000;-6.9;-3.2;-10;0;10435.5;2.21
;Vaala;20160319;2016;3;19;510000;7180000;-8.4;-3.2;-15.7;0;11741.4;2.07
;Vaala;20160320;2016;3;20;510000;7180000;-8.9;-3.1;-13;0;10865.1;2.23
;Vaala;20160321;2016;3;21;510000;7180000;-10.4;-1.7;-18;0;12261.2;1.94
;Vaala;20160322;2016;3;22;510000;7180000;-11.1;-1.9;-20.7;0;12187.2;1.63
;Vaala;20160323;2016;3;23;510000;7180000;-6.4;-2.3;-15;1.4;9384.3;3.01
;Vaala;20160324;2016;3;24;510000;7180000;-2.7;0.4;-7.1;1.6;6698.1;4.18
;Vaala;20160325;2016;3;25;510000;7180000;-0.1;0.7;-2.1;0.6;5952.4;5.92
;Vaala;20160326;2016;3;26;510000;7180000;1.7;3.2;0;0;4422.2;6.38
;Vaala;20160327;2016;3;27;510000;7180000;4.5;8.3;1.8;0;8865.9;5.68
;Vaala;20160328;2016;3;28;510000;7180000;3.4;6.9;1.6;0;10621.1;6.28
;Vaala;20160329;2016;3;29;510000;7180000;4.3;8.6;-0.6;0;11421.8;5.85
;Vaala;20160330;2016;3;30;510000;7180000;3.1;7;0.2;0;10073.7;5.88
;Vaala;20160331;2016;3;31;510000;7180000;1.6;6.1;-0.8;0;7342.4;6.17
;Vaala;20160401;2016;4;1;510000;7180000;1.3;5.2;-0.8;0;6625.3;5.8
;Vaala;20160402;2016;4;2;510000;7180000;0.6;4;-1.5;0;7591.9;5.43
;Vaala;20160403;2016;4;3;510000;7180000;0.9;6.5;-5.1;0;8056.7;5.42
;Vaala;20160404;2016;4;4;510000;7180000;2.6;7.7;-2.5;0;14359.5;5.37
;Vaala;20160405;2016;4;5;510000;7180000;2.5;4.6;0.4;1.9;5955.7;5.78
;Vaala;20160406;2016;4;6;510000;7180000;2.2;3.8;0.4;4;3215;6.81
;Vaala;20160407;2016;4;7;510000;7180000;5.4;7.1;2.7;3.7;3773.1;7.75
;Vaala;20160408;2016;4;8;510000;7180000;3.9;6.7;2.6;0.5;5956.2;6.48
;Vaala;20160409;2016;4;9;510000;7180000;3.8;9;-0.4;0;11234.7;5.76
;Vaala;20160410;2016;4;10;510000;7180000;2.1;6.5;-1.7;0.4;9701.3;5.84
;Vaala;20160411;2016;4;11;510000;7180000;2.9;9.9;-1.5;0;11174.5;5.68
;Vaala;20160412;2016;4;12;510000;7180000;2.8;6.9;-2.6;0;11952.5;5.26
;Vaala;20160413;2016;4;13;510000;7180000;0.4;4.6;-1.8;0.2;13752.8;4.71
;Vaala;20160414;2016;4;14;510000;7180000;-2.6;3.1;-10.2;0;19840.4;2.76
;Vaala;20160415;2016;4;15;510000;7180000;-1.3;5.4;-6.8;0;19863.1;2.85
;Vaala;20160416;2016;4;16;510000;7180000;3.1;10.6;-6.6;0.1;16072.3;5.01
;Vaala;20160417;2016;4;17;510000;7180000;5;8.9;1.1;7.7;8461.1;7.45
;Vaala;20160418;2016;4;18;510000;7180000;5.1;7.1;3.1;3.1;5930.3;8.69
;Vaala;20160419;2016;4;19;510000;7180000;1.6;5.5;0.1;8.6;5420.3;6.75
;Vaala;20160420;2016;4;20;510000;7180000;2.5;4.3;1.3;2.1;10427.6;7.09
;Vaala;20160421;2016;4;21;510000;7180000;1.1;3.9;-0.6;0;7301.7;6.21
;Vaala;20160422;2016;4;22;510000;7180000;1.1;4.3;-1;0;13136.5;5.28
;Vaala;20160423;2016;4;23;510000;7180000;-0.1;4.1;-4.3;0;15624.3;4.15
;Vaala;20160424;2016;4;24;510000;7180000;0.4;3.9;-3;0.4;14951.8;4.09
;Vaala;20160425;2016;4;25;510000;7180000;1.6;4;-2.9;2.5;6676.8;5.98
;Vaala;20160426;2016;4;26;510000;7180000;5;10.7;0.4;2.3;8367.4;8.09
;Vaala;20160427;2016;4;27;510000;7180000;10.3;12.7;8.4;0.2;7108.8;9.84
;Vaala;20160428;2016;4;28;510000;7180000;8.1;13.4;-0.1;0;7378.5;9.25
;Vaala;20160429;2016;4;29;510000;7180000;8.1;13.5;5;1.2;13932.8;8.6
;Vaala;20160430;2016;4;30;510000;7180000;9.8;17.8;0.6;0;21896.8;8.41
;Vaala;20160501;2016;5;1;510000;7180000;10.6;17.2;2.5;0;19508.8;7.49
;Vaala;20160502;2016;5;2;510000;7180000;7.8;13.5;0.8;0;18307;7.02
;Vaala;20160503;2016;5;3;510000;7180000;7;15;-3;0;15456.3;6.77
;Vaala;20160504;2016;5;4;510000;7180000;10.2;19.2;-1.5;0;19728.3;7.92
;Vaala;20160505;2016;5;5;510000;7180000;10.1;18.1;-0.5;0;19668.2;7.8
;Vaala;20160506;2016;5;6;510000;7180000;10.5;19.7;-1.6;0;20530.2;7.16
;Vaala;20160507;2016;5;7;510000;7180000;10.7;19.3;-0.3;0;20666.7;7.56
;Vaala;20160508;2016;5;8;510000;7180000;13.4;21;2;0;23431.4;7.88
;Vaala;20160509;2016;5;9;510000;7180000;9.1;16.5;1.6;3.1;24152.7;6.38
;Vaala;20160510;2016;5;10;510000;7180000;5.1;9.3;1.8;6;6499;8.26
;Vaala;20160511;2016;5;11;510000;7180000;6.8;12.5;3.1;0;17921.1;6.88
;Vaala;20160512;2016;5;12;510000;7180000;8.4;16.3;-3.3;0;22758.3;6.82
;Vaala;20160513;2016;5;13;510000;7180000;8.4;15.7;-0.8;0;16390.8;7.17
;Vaala;20160514;2016;5;14;510000;7180000;11;16.6;3.4;0.4;16168.2;8.42
;Vaala;20160515;2016;5;15;510000;7180000;9.4;12.2;8.2;7.2;9422.1;11.06
;Vaala;20160516;2016;5;16;510000;7180000;10.9;18.4;7.3;0.4;19944;10.99
;Vaala;20160517;2016;5;17;510000;7180000;8;13.8;6.5;0.6;16567.9;8.94
;Vaala;20160518;2016;5;18;510000;7180000;7.5;12.6;0.5;2.7;19117.7;8.48
;Vaala;20160519;2016;5;19;510000;7180000;10.5;15.7;6;0;16825.1;9.81
;Vaala;20160520;2016;5;20;510000;7180000;8.7;14.5;4.6;0;22179.7;7.41
;Vaala;20160521;2016;5;21;510000;7180000;9.9;16.3;0.1;3.6;11244.7;9.41
;Vaala;20160522;2016;5;22;510000;7180000;11.1;17;6.7;0;16110.3;10.21
;Vaala;20160523;2016;5;23;510000;7180000;15.2;23.3;1.7;0;23968.5;11.95
;Vaala;20160524;2016;5;24;510000;7180000;16.1;23.5;8.7;3.3;19059.8;13.34
;Vaala;20160525;2016;5;25;510000;7180000;11.6;13.8;10.1;2.9;11602.8;12.54
;Vaala;20160526;2016;5;26;510000;7180000;11;14.4;9;0;7322.7;9.15
;Vaala;20160527;2016;5;27;510000;7180000;11.6;15.6;6.4;0;12398.5;8.51
;Vaala;20160528;2016;5;28;510000;7180000;13.8;19.8;3.8;0;29046.2;9.11
;Vaala;20160529;2016;5;29;510000;7180000;15.9;23.6;1.3;0;28133.4;10.27
;Vaala;20160530;2016;5;30;510000;7180000;18.4;25.3;7.6;0;23914;11.99
;Vaala;20160531;2016;5;31;510000;7180000;19.2;24.9;14.4;0;25798;13.29
;Vaala;20160601;2016;6;1;510000;7180000;16.3;21.7;10.5;0;17524.5;14.13
;Vaala;20160602;2016;6;2;510000;7180000;16.4;22.1;8.8;2.9;27550.4;11.78
;Vaala;20160603;2016;6;3;510000;7180000;11.4;19.2;3.3;0;23579.7;7.28
;Vaala;20160604;2016;6;4;510000;7180000;7.5;12.2;1.7;0;22971.7;6.35
;Vaala;20160605;2016;6;5;510000;7180000;6.9;11.7;2.4;0.1;19428.7;6.23
;Vaala;20160606;2016;6;6;510000;7180000;7.7;12.7;4.3;0;14390.5;6.08
;Vaala;20160607;2016;6;7;510000;7180000;11.1;17.7;-1.1;9.3;20682.7;8.48
;Vaala;20160608;2016;6;8;510000;7180000;6.9;13.9;3.9;7.1;15851.8;8.41
;Vaala;20160609;2016;6;9;510000;7180000;5.5;9;2.3;1.1;13511.8;7.62
;Vaala;20160610;2016;6;10;510000;7180000;7.3;10.9;4.4;0.6;15569.3;8.54
;Vaala;20160611;2016;6;11;510000;7180000;8;13.2;2.7;0.1;20194.3;7.95
;Vaala;20160612;2016;6;12;510000;7180000;9.6;16.2;-0.7;0;27019.6;6.84
;Vaala;20160613;2016;6;13;510000;7180000;11.5;17.9;1.1;0;22534.1;7.71
;Vaala;20160614;2016;6;14;510000;7180000;11.2;18.4;0.1;0;20323.4;7.89
;Vaala;20160615;2016;6;15;510000;7180000;14;20.7;0.6;0;24413.6;8.78
;Vaala;20160616;2016;6;16;510000;7180000;14.9;18.7;9.1;9.1;14937;12.09
;Vaala;20160617;2016;6;17;510000;7180000;15.3;20.8;13.1;6.6;9042.7;15.97
;Vaala;20160618;2016;6;18;510000;7180000;15.1;19.7;12.3;21.6;7774.2;16.38
;Vaala;20160619;2016;6;19;510000;7180000;13;16.8;10.6;3.1;6260.7;14.41
;Vaala;20160620;2016;6;20;510000;7180000;12.8;17.9;9.6;0.1;18135;11.03
;Vaala;20160621;2016;6;21;510000;7180000;16.2;22.7;4.6;2;27031;12.26
;Vaala;20160622;2016;6;22;510000;7180000;14.7;20.1;10.5;0.3;17829.1;12.32
;Vaala;20160623;2016;6;23;510000;7180000;16.2;22.3;4.7;0.3;26223.2;11.52
;Vaala;20160624;2016;6;24;510000;7180000;17.1;23.2;9;0;21500.1;13.39
;Vaala;20160625;2016;6;25;510000;7180000;15.4;22.1;8.6;22.2;16741.8;15.37
;Vaala;20160626;2016;6;26;510000;7180000;17.2;22.2;12.2;0;28105.3;12.85
;Vaala;20160627;2016;6;27;510000;7180000;17.4;20.8;10.6;0;28770.2;11.36
;Vaala;20160628;2016;6;28;510000;7180000;15.2;18.3;13.8;0.9;8562.1;14.5
;Vaala;20160629;2016;6;29;510000;7180000;16.6;20;12.9;0.3;10328.5;16.02
;Vaala;20160630;2016;6;30;510000;7180000;17;22.8;8.9;9.6;18453.3;16.09
;Vaala;20160701;2016;7;1;510000;7180000;16.9;21.2;14.5;2.5;17109.4;16.81
;Vaala;20160702;2016;7;2;510000;7180000;19.3;24.5;12.3;0;23496.9;16.77
;Vaala;20160703;2016;7;3;510000;7180000;17.6;23.1;14.2;24.3;13973.6;17.57
;Vaala;20160704;2016;7;4;510000;7180000;12.3;15.8;11.6;9.9;4620.8;13.34
;Vaala;20160705;2016;7;5;510000;7180000;12.5;15.3;9.3;12.3;14539;14.43
;Vaala;20160706;2016;7;6;510000;7180000;14.8;21.3;12;22.3;16711.3;16.14
;Vaala;20160707;2016;7;7;510000;7180000;15.8;21.2;13.5;3;21340;16.43
;Vaala;20160708;2016;7;8;510000;7180000;16;23;11.8;3;18789.5;15.69
;Vaala;20160709;2016;7;9;510000;7180000;13.8;16.2;12.4;1;11829.9;14.09
;Vaala;20160710;2016;7;10;510000;7180000;15.5;20.3;12.1;0;13467.7;14.1
;Vaala;20160711;2016;7;11;510000;7180000;17.2;24.1;8.9;0;21931.7;14.73
;Vaala;20160712;2016;7;12;510000;7180000;17.2;24.7;8.1;0.3;22765.5;14.37
;Vaala;20160713;2016;7;13;510000;7180000;18;23.5;12.2;13;17477.6;15.86
;Vaala;20160714;2016;7;14;510000;7180000;16.8;23.7;9.8;0;22400.4;15.21
;Vaala;20160715;2016;7;15;510000;7180000;17.6;23.4;9.3;9.2;21673.6;16.02
;Vaala;20160716;2016;7;16;510000;7180000;15.7;18.9;15;1.4;7994.7;16.25
;Vaala;20160717;2016;7;17;510000;7180000;15.7;21.4;12.1;1.2;13432.7;14.98
;Vaala;20160718;2016;7;18;510000;7180000;15.8;21;11.7;0;13780.5;12.98
;Vaala;20160719;2016;7;19;510000;7180000;13.4;19.2;5;0;27550.5;10.91
;Vaala;20160720;2016;7;20;510000;7180000;15.9;22.4;5.1;0;23143.3;11.42
;Vaala;20160721;2016;7;21;510000;7180000;16.1;22.9;6.4;0;21993;10.57
;Vaala;20160722;2016;7;22;510000;7180000;18;24.1;6;0;20505.4;13.92
;Vaala;20160723;2016;7;23;510000;7180000;18;21.6;14.9;0.2;9765.7;17.25
;Vaala;20160724;2016;7;24;510000;7180000;19.3;24.9;11.8;0;17258.5;19.01
;Vaala;20160725;2016;7;25;510000;7180000;20.1;25.9;14;0;14719.1;18.51
;Vaala;20160726;2016;7;26;510000;7180000;20.3;26.8;10.4;0;23935.5;18.15
;Vaala;20160727;2016;7;27;510000;7180000;20;25.1;14.4;0;19685.4;17.96
;Vaala;20160728;2016;7;28;510000;7180000;17;23.8;10.4;0;20571.8;15.5
;Vaala;20160729;2016;7;29;510000;7180000;17.9;24.5;8.6;0;20250.9;15.09
;Vaala;20160730;2016;7;30;510000;7180000;18.1;24.2;10.5;0.2;18263.4;16.32
;Vaala;20160731;2016;7;31;510000;7180000;16.2;21.8;9.9;8.2;7235.6;16.58
;Vaala;20160801;2016;8;1;510000;7180000;16.6;22.5;13;5.5;19098.5;14.83
;Vaala;20160802;2016;8;2;510000;7180000;14.2;20.4;12.2;8.8;15277.9;14.03
;Vaala;20160803;2016;8;3;510000;7180000;13.3;20.8;8.2;1;18548.1;13.16
;Vaala;20160804;2016;8;4;510000;7180000;14.9;20.6;8.2;12.8;18011.2;13.93
;Vaala;20160805;2016;8;5;510000;7180000;15.3;19.1;13.4;9.9;14737;15.38
;Vaala;20160806;2016;8;6;510000;7180000;14.1;21.2;6.1;0.8;16552.2;14.56
;Vaala;20160807;2016;8;7;510000;7180000;15.3;21.7;8.8;5.8;17740.3;14.8
;Vaala;20160808;2016;8;8;510000;7180000;16.7;21.9;8;0;18460;14.84
;Vaala;20160809;2016;8;9;510000;7180000;14.8;18.9;12;1.8;11928.8;13.01
;Vaala;20160810;2016;8;10;510000;7180000;12.9;16.5;10.4;2.8;12758;12.99
;Vaala;20160811;2016;8;11;510000;7180000;11.7;15.2;9.6;3.6;6513;12.3
;Vaala;20160812;2016;8;12;510000;7180000;10.2;13.9;8.1;1;12767.1;10.01
;Vaala;20160813;2016;8;13;510000;7180000;11;14.2;5.8;28.1;5747;12.4
;Vaala;20160814;2016;8;14;510000;7180000;13;17;11.5;0;8474.6;13.14
;Vaala;20160815;2016;8;15;510000;7180000;14.1;18.4;7.6;0.1;8508.3;13.69
;Vaala;20160816;2016;8;16;510000;7180000;12.8;15;11.3;5.7;4438.5;13.44
;Vaala;20160817;2016;8;17;510000;7180000;14.3;19.6;11.1;0;15415.6;13.53
;Vaala;20160818;2016;8;18;510000;7180000;14.8;18.6;10.2;4;10464.3;13.99
;Vaala;20160819;2016;8;19;510000;7180000;16;20.2;12.9;0.1;8738.2;15.86
;Vaala;20160820;2016;8;20;510000;7180000;14.8;19.9;12.1;9.3;6086.3;15.56
;Vaala;20160821;2016;8;21;510000;7180000;14.6;18.1;10.2;7.9;11687.9;15.11
;Vaala;20160822;2016;8;22;510000;7180000;17.2;21.5;14;3.3;6653.8;17.73
;Vaala;20160823;2016;8;23;510000;7180000;15.1;19.3;13.3;0;6998.2;14.78
;Vaala;20160824;2016;8;24;510000;7180000;10.8;15.8;8.5;0;8771.6;10.59
;Vaala;20160825;2016;8;25;510000;7180000;11.2;13.4;5.1;0.6;4283.4;12.57
;Vaala;20160826;2016;8;26;510000;7180000;12.6;17.3;6.9;4.2;17241.6;11.06
;Vaala;20160827;2016;8;27;510000;7180000;12;18;8.2;4.1;7735.2;12.47
;Vaala;20160828;2016;8;28;510000;7180000;6.5;11.9;2.3;0;16361.7;6.95
;Vaala;20160829;2016;8;29;510000;7180000;7;15.4;-1.9;0;14966.5;7.99
;Vaala;20160830;2016;8;30;510000;7180000;8.8;16.3;-0.7;0.7;13214.5;9.87
;Vaala;20160831;2016;8;31;510000;7180000;11.1;16.7;4;0.3;14493.5;10.19
;Vaala;20160901;2016;9;1;510000;7180000;13.3;16.5;10.9;1.3;4675.4;13.74
;Vaala;20160902;2016;9;2;510000;7180000;9.9;15.2;6.5;1.5;9140.8;10.92
;Vaala;20160903;2016;9;3;510000;7180000;8.7;16.1;-0.1;0;11125.5;9.33
;Vaala;20160904;2016;9;4;510000;7180000;10.4;16.7;5.7;0.3;14839.9;9.82
;Vaala;20160905;2016;9;5;510000;7180000;7.7;13.4;-0.2;0;11381.2;8.09
;Vaala;20160906;2016;9;6;510000;7180000;7.9;14.3;-1.5;0;11098.2;8.39
;Vaala;20160907;2016;9;7;510000;7180000;12.3;16;8.7;3.7;9759.5;12.14
;Vaala;20160908;2016;9;8;510000;7180000;10.1;13.3;8.7;0;5002;10.05
;Vaala;20160909;2016;9;9;510000;7180000;8.9;13.6;3.8;0.2;4232.7;9.68
;Vaala;20160910;2016;9;10;510000;7180000;10.5;12.4;7.9;0.1;8698;10.98
;Vaala;20160911;2016;9;11;510000;7180000;13.3;16.1;10.6;3.8;2771.9;14.1
;Vaala;20160912;2016;9;12;510000;7180000;11.5;15.4;8.1;0;7466.9;9.94
;Vaala;20160913;2016;9;13;510000;7180000;8.6;13.9;2.2;0;12222.4;8.86
;Vaala;20160914;2016;9;14;510000;7180000;8.1;16.2;-1.6;0.6;11832.4;8.65
;Vaala;20160915;2016;9;15;510000;7180000;11.1;14.7;7.4;0;4171.2;10.74
;Vaala;20160916;2016;9;16;510000;7180000;6.2;12;0.8;0;7540.5;7.81
;Vaala;20160917;2016;9;17;510000;7180000;4;11.1;-2.2;0;6799.6;6.6
